# x      a       y       b                     A      B
-119.47398 0.0189 0.5268 0.00446     -7.0697   0.0000
-119.47398 0.0189 0.5268 -0.0005400000000000001     -7.0697   0.0000
-119.47398 0.0189 4.86499 -0.00138         -7.0697   18.7994
-119.47398 0.0229 4.86499 -0.00138         -7.0697   18.7994
-119.47398 0.0149 4.86499 -0.00138         -7.0697   18.7994
-119.47398 0.0189 6.06499 -0.00138         -7.0697   18.7994
-119.47398 0.0189 3.6649899999999995 -0.00138         -7.0697   18.7994
-119.47398 0.0189 4.86499 0.0011200000000000001     -7.0697   18.7994
-119.47398 0.0189 4.86499 -0.0038799999999999998     -7.0697   18.7994
-119.47398 0.0189 8.59602 -0.0039         -7.0697   37.5988
